model,comparison_bit_level,prompt,layer,block_type,seq_len,hidden_dim,total_sq_energy,dim_top5_idx,dim_top5_val,dim_top5_share,dim_uniform_expected_share,dim_concentration_x,token_top5_idx,token_top5_val,token_top5_share,token_uniform_expected_share,token_concentration_x,token_top5_min_position,token_top5_contains_pos0
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_03,21,mlp,177,1536,470.73944091796875,"1421,609,503,752,868","3.35938,2.499077,0.637342,0.557718,0.54795",0.016147929134098186,0.0032552083333333335,4.960643829994963,"93,72,65,9,12","15.362388,13.393169,12.071836,11.998423,10.469778",0.13445993209808113,0.02824858757062147,4.759881596272072,9,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_03,22,attn,177,1536,90.27497100830078,"609,1421,868,1283,900","1.804267,1.78818,0.338305,0.248417,0.22227",0.04875592445599716,0.0032552083333333335,14.977819992882328,"46,70,93,94,32","4.128106,2.840111,2.647499,2.513711,2.511167",0.1621777704852584,0.02824858757062147,5.741093075178147,32,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_03,22,mlp,177,1536,650.0804443359375,"609,1421,1073,1211,752","5.693583,4.974923,0.962229,0.840289,0.780932",0.020385101723156634,0.0032552083333333335,6.262303249353717,"72,65,93,9,12","22.590351,22.581163,20.150358,19.773573,17.9478",0.15850846143027295,0.02824858757062147,5.6111995346316625,9,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_03,23,attn,177,1536,104.45112609863281,"609,1421,1525,1418,608","2.129224,1.559441,0.353667,0.263258,0.21097",0.04324088949089077,0.0032552083333333335,13.283601251601644,"92,75,73,94,91","7.410951,6.20574,3.548723,3.1803,2.932152",0.2228589315690497,0.02824858757062147,7.889206177544359,73,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_03,23,mlp,177,1536,803.1030883789062,"609,1421,194,1105,239","5.999849,5.516263,0.977578,0.972688,0.953968",0.017955784840995706,0.0032552083333333335,5.516017103153881,"12,72,65,93,13","33.768875,31.458717,28.831217,23.45105,22.888325",0.17481964070487394,0.02824858757062147,6.188615280952537,12,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_03,24,attn,177,1536,137.1782684326172,"609,1421,286,649,507","2.565054,2.224698,0.496787,0.376012,0.312179",0.04355449012609961,0.0032552083333333335,13.3799393667378,"75,72,92,76,91","4.528375,4.167957,3.383247,2.42926,2.388573",0.12317848548099775,0.02824858757062147,4.36051838602732,72,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_03,24,mlp,177,1536,1056.04296875,"1421,609,31,1403,1469","15.171139,14.687852,1.492031,1.377567,1.369368",0.03228841876713076,0.0032552083333333335,9.91900224526257,"12,72,65,11,93","50.16655,46.106255,44.948341,40.687866,34.604012",0.20502293695694793,0.02824858757062147,7.2578119682759565,11,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_03,25,attn,177,1536,210.71646118164062,"1421,609,880,1255,514","14.747302,13.118651,0.860824,0.756964,0.736922",0.14341861523874047,0.0032552083333333335,44.05819860134107,"46,93,72,77,69","5.831253,4.830367,4.617949,4.326268,3.959588",0.11183475573434373,0.02824858757062147,3.9589503529957684,46,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_03,25,mlp,177,1536,1484.9912109375,"609,1421,919,1472,553","15.198371,13.901808,2.089337,2.00713,1.948982",0.023667228337282353,0.0032552083333333335,7.270572545213138,"11,12,72,65,13","78.440712,76.629562,64.597122,53.542564,51.19455",0.21845550876576894,0.02824858757062147,7.733325010308221,11,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_03,26,attn,177,1536,142.505126953125,"1421,609,1073,1025,1222","13.37101,12.79584,0.279572,0.253904,0.240851",0.18905407852222286,0.0032552083333333335,58.07741292202686,"72,76,75,17,92","6.260087,5.751173,4.535885,4.177122,3.512322",0.17007521027460978,0.02824858757062147,6.020662443721187,17,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_03,26,mlp,177,1536,4493.7099609375,"408,940,609,520,1421","1938.623169,401.543549,136.195465,65.859581,37.277893",0.5740245316858916,0.0032552083333333335,176.3403361339059,"0,11,12,13,64","2579.436035,135.740204,104.995598,79.662476,66.113747",0.6600221794396204,0.02824858757062147,23.36478515216256,0,True
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_03,27,attn,177,1536,1307.03271484375,"113,752,609,900,1283","60.281204,59.43026,55.443668,37.962818,35.475128",0.1901965119398028,0.0032552083333333335,58.42836846790742,"92,90,176,91,75","125.1092,122.691177,104.34745,102.922333,86.25087",0.41416028747726297,0.02824858757062147,14.661274176695109,75,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_03,27,mlp,177,1536,10800.2333984375,"1424,1421,503,553,940","945.365356,675.208313,585.026123,572.81958,553.383667",0.30849360894345546,0.0032552083333333335,94.76923666742951,"0,11,92,12,91","7644.333008,180.937744,142.2323,92.958931,87.033203",0.7543813931249135,0.02824858757062147,26.70510131662194,0,True
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,0,attn,192,1536,17.208850860595703,"1421,1288,609,1340,319","0.212023,0.196223,0.163452,0.158416,0.139211",0.050516165665121696,0.0032552083333333335,15.518566092325385,"127,133,187,120,1","7.540565,0.313991,0.285714,0.279286,0.150525",0.49800429908070964,0.026041666666666668,19.12336508469925,1,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,0,mlp,192,1536,49.36443328857422,"1421,605,618,711,421","0.46862,0.245386,0.225383,0.209761,0.205104",0.02743378103316773,0.0032552083333333335,8.427657533389127,"127,187,1,133,120","23.644405,1.407862,1.230521,0.751971,0.67245",0.5612787747699294,0.026041666666666668,21.553104951165288,1,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,1,attn,192,1536,7.910094738006592,"1421,969,1283,356,1424","0.081,0.060849,0.046897,0.041568,0.040275",0.03420801838194271,0.0032552083333333335,10.508703246932802,"127,128,1,2,18","0.847695,0.272815,0.125094,0.111399,0.10748",0.1851410218455716,0.026041666666666668,7.109415238869949,1,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,1,mlp,192,1536,619.7323608398438,"940,408,520,286,713","256.056427,144.085953,64.030037,25.034975,12.369544",0.8093443815281038,0.0032552083333333335,248.6305940054335,"0,127,1,133,126","567.539124,16.196411,14.730184,0.97451,0.810282",0.9685640547603607,0.026041666666666668,37.19285970279785,0,True
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,2,attn,192,1536,14.30782699584961,"1421,580,262,868,865","0.084679,0.063955,0.05027,0.048471,0.044289",0.02038492876750568,0.0032552083333333335,6.262250117377745,"127,128,191,1,187","4.78169,0.638106,0.386324,0.304108,0.1818",0.43976122127244677,0.026041666666666668,16.886830896861955,1,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,2,mlp,192,1536,440.0321044921875,"940,408,520,286,969","144.053665,100.185585,64.069756,16.02215,7.617737",0.7543743062958996,0.0032552083333333335,231.74378689410037,"0,127,1,128,133","368.474365,38.352463,3.503514,1.262226,1.028148",0.937705961284896,0.026041666666666668,36.00790891334,0,True
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,3,attn,192,1536,17.921138763427734,"1421,609,356,865,580","0.792976,0.234958,0.065442,0.064239,0.063649",0.06814654265005421,0.0032552083333333335,20.93461790209665,"127,128,1,80,133","3.036971,1.528632,0.63237,0.209361,0.202914",0.31305201302959884,0.026041666666666668,12.021197300336596,1,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,3,mlp,192,1536,87.61910247802734,"1421,609,520,940,408","6.705782,2.319346,1.157023,1.028392,0.871464",0.13789237863395867,0.0032552083333333335,42.3605387163521,"127,0,128,1,187","42.753197,4.33586,3.268962,3.064426,1.285022",0.6243783420847617,0.026041666666666668,23.97612833605485,0,True
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,4,attn,192,1536,17.58688735961914,"1421,1395,865,1424,113","0.148749,0.08495,0.068896,0.060048,0.043109",0.023071278339009394,0.0032552083333333335,7.0874967057436855,"127,128,130,1,131","3.632761,1.253363,0.229943,0.188296,0.181599",0.3119347571316989,0.026041666666666668,11.978294673857237,1,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,4,mlp,192,1536,88.7066421508789,"1421,408,304,609,410","1.450134,0.802387,0.251611,0.240624,0.22392",0.033466220998323123,0.0032552083333333335,10.280823090684864,"127,128,1,187,2","30.578382,4.098165,3.822331,1.042154,1.034619",0.45741387879907014,0.026041666666666668,17.564692945884293,1,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,5,attn,192,1536,19.05887222290039,"1421,609,1202,580,1426","1.114867,0.194505,0.052196,0.044957,0.040557",0.0759269314648884,0.0032552083333333335,23.324753346013715,"127,128,187,8,1","1.86896,0.646132,0.351026,0.307948,0.224737",0.17833181283499416,0.026041666666666668,6.847941612863775,1,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,5,mlp,192,1536,73.49021911621094,"1421,609,241,1373,739","2.8691,0.448726,0.207173,0.194885,0.194646",0.05326599064003048,0.0032552083333333335,16.36331232461736,"127,1,128,2,187","23.857859,5.114597,1.941578,1.003765,0.750602",0.44452717931255714,0.026041666666666668,17.069843685602194,1,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,6,attn,192,1536,11.863080978393555,"1421,356,609,580,1360","0.502315,0.128911,0.083915,0.062338,0.060458",0.07063391596597313,0.0032552083333333335,21.698738984746942,"127,128,129,1,3","1.829495,0.320575,0.242512,0.172563,0.166117",0.2302321537586152,0.026041666666666668,8.840914704330823,1,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,6,mlp,192,1536,85.74299621582031,"1421,903,1499,19,1205","0.694047,0.198263,0.194777,0.178414,0.171439",0.016758688832839524,0.0032552083333333335,5.148269209448301,"127,1,128,2,18","21.944277,4.268274,2.99756,1.102417,0.967623",0.364812903067365,0.026041666666666668,14.008815477786817,1,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,7,attn,192,1536,14.841808319091797,"1421,609,580,752,356","0.656301,0.092114,0.086637,0.06203,0.053466",0.06404532318295131,0.0032552083333333335,19.674723281802642,"127,128,1,129,2","1.324843,0.71876,0.387044,0.248159,0.245639",0.19704102690241912,0.026041666666666668,7.566375433052894,1,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,7,mlp,192,1536,87.37151336669922,"1421,609,833,1395,224","1.534169,0.297007,0.232378,0.199318,0.171062",0.027857302623944077,0.0032552083333333335,8.557763366075621,"127,1,128,2,8","19.074087,5.456321,3.212866,1.462723,0.926868",0.34488204157908703,0.026041666666666668,13.24347039663694,1,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,8,attn,192,1536,15.687417030334473,"1421,865,609,356,253","0.377111,0.042833,0.041663,0.028095,0.02651",0.032906174395263936,0.0032552083333333335,10.108776774225081,"127,128,2,191,42","0.932604,0.40698,0.273868,0.233573,0.219294",0.1317182417477935,0.026041666666666668,5.05798048311527,2,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,8,mlp,192,1536,88.11302947998047,"1421,609,225,55,871","1.469498,0.199596,0.170498,0.164492,0.155406",0.024508175968952176,0.0032552083333333335,7.528911657662108,"127,1,128,2,8","13.9468,3.570567,3.181717,1.426377,0.946728",0.2618476457706718,0.026041666666666668,10.054949597593797,1,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,9,attn,192,1536,19.24883270263672,"1421,609,900,113,580","1.067973,0.117433,0.056537,0.052068,0.043958",0.06950912620100888,0.0032552083333333335,21.353203568949926,"127,128,191,2,99","1.037137,0.58915,0.37999,0.310231,0.231177",0.13235534335744634,0.026041666666666668,5.082445184925939,2,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,9,mlp,192,1536,88.7957992553711,"1421,609,1259,206,1190","1.966428,0.208536,0.139381,0.13127,0.126518",0.02896683273127288,0.0032552083333333335,8.89861101504703,"127,1,128,2,8","11.012593,2.832689,2.198822,1.644285,0.991178",0.2103654395104309,0.026041666666666668,8.078032877200547,1,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,10,attn,192,1536,26.982282638549805,"1421,609,865,1185,587","1.804546,0.159929,0.053891,0.047673,0.045166",0.07824412520224985,0.0032552083333333335,24.036595262131154,"127,191,128,2,84","2.596545,0.870232,0.619736,0.339347,0.312377",0.17560552312386815,0.026041666666666668,6.743252087956536,2,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,10,mlp,192,1536,84.05164337158203,"1421,609,408,1506,1395","3.163558,0.388336,0.205935,0.14722,0.114507",0.04782245634106476,0.0032552083333333335,14.691058587975093,"127,1,128,2,18","8.864624,2.385841,1.379662,0.983349,0.850388",0.17208307535652084,0.026041666666666668,6.6079900936904,1,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,11,attn,192,1536,30.91703224182129,"1421,609,1395,356,865","5.192726,0.5561,0.049354,0.047947,0.044673",0.19053572152356507,0.0032552083333333335,58.53257365203919,"127,41,128,43,113","2.706418,0.73686,0.59814,0.436586,0.346258",0.15603896349464252,0.026041666666666668,5.991896198194273,41,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,11,mlp,192,1536,72.79509735107422,"1421,609,408,221,772","2.628745,0.28615,0.097311,0.095422,0.094415",0.04398709311391338,0.0032552083333333335,13.512835004594189,"127,1,128,2,8","6.069551,2.23955,1.117852,0.928632,0.752517",0.15259409285787126,0.026041666666666668,5.859613165742256,1,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,12,attn,192,1536,17.443355560302734,"1421,609,53,1073,865","1.819874,0.203444,0.038971,0.035625,0.032902",0.1221562845872795,0.0032552083333333335,37.526410625212264,"127,61,41,191,84","0.717131,0.360537,0.31404,0.279968,0.260226",0.1107528838177949,0.026041666666666668,4.252910738603324,41,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,12,mlp,192,1536,71.90208435058594,"1421,609,767,868,1446","2.658107,0.319573,0.102234,0.101557,0.092442",0.04553293131621809,0.0032552083333333335,13.987716500342197,"127,1,128,41,84","5.462529,1.574269,0.946428,0.751432,0.711692",0.13137797301670673,0.026041666666666668,5.044914163841538,1,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,13,attn,192,1536,23.469730377197266,"1421,865,609,1360,1283","0.881078,0.15517,0.154414,0.137622,0.111821",0.061360128706471194,0.0032552083333333335,18.84983153862795,"127,128,84,191,2","0.842114,0.288674,0.286093,0.28462,0.264245",0.08375665730833363,0.026041666666666668,3.2162556406400116,2,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,13,mlp,192,1536,65.574951171875,"1421,609,1337,1366,791","2.873037,0.403949,0.096647,0.092313,0.090219",0.054230546774651424,0.0032552083333333335,16.659623969172916,"127,1,128,61,28","4.08768,1.642401,0.896844,0.817971,0.689358",0.12404514696848415,0.026041666666666668,4.7633336435897915,1,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,14,attn,192,1536,17.544668197631836,"1421,609,868,865,356","0.920999,0.164263,0.060336,0.04927,0.038237",0.07028370866250531,0.0032552083333333335,21.59115530112163,"127,109,126,111,191","0.812232,0.482843,0.399716,0.38633,0.304081",0.13595020372434122,0.026041666666666668,5.220487823014703,109,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,14,mlp,192,1536,80.11813354492188,"1421,609,1404,1496,1285","2.391632,0.338307,0.110069,0.108451,0.102092",0.038075661559716166,0.0032552083333333335,11.696843231144806,"127,1,2,128,61","4.840603,1.5821,1.047318,1.022899,1.010065",0.11861216156866748,0.026041666666666668,4.554707004236831,1,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,15,attn,192,1536,31.291946411132812,"1421,609,1360,865,901","2.886956,0.409383,0.139458,0.116857,0.072344",0.11584442745065339,0.0032552083333333335,35.58740811284072,"127,62,191,97,168","1.116832,0.438386,0.393219,0.389691,0.378719",0.08682256915643992,0.026041666666666668,3.333986655607293,62,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,15,mlp,192,1536,64.85771179199219,"1421,609,113,752,865","2.406227,0.429619,0.294479,0.134625,0.124784",0.05226415210862684,0.0032552083333333335,16.055547527770162,"127,1,84,61,2","3.073446,1.502777,0.776219,0.776026,0.769437",0.10635442852219085,0.026041666666666668,4.084010055252128,1,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,16,attn,192,1536,30.843524932861328,"1421,609,1200,580,1332","2.624218,0.626093,0.083852,0.057659,0.054421",0.11173309725067698,0.0032552083333333335,34.324407475407966,"127,96,17,93,28","1.102676,0.522328,0.397425,0.391108,0.38135",0.09061500325585048,0.026041666666666668,3.4796161250246582,17,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,16,mlp,192,1536,85.17948913574219,"1421,609,503,901,739","3.775379,0.787875,0.147035,0.113248,0.089829",0.05768251071283407,0.0032552083333333335,17.720067290982627,"127,1,61,84,92","4.085414,2.009238,1.050076,1.01957,0.928565",0.10674943253910603,0.026041666666666668,4.099178209501671,1,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,17,attn,192,1536,27.800752639770508,"1421,609,553,1161,1158","1.164144,0.254395,0.099659,0.065241,0.048321",0.05869479670169347,0.0032552083333333335,18.031041546760232,"127,191,1,124,126","0.752359,0.463411,0.435749,0.334771,0.306883",0.08248602407543949,0.026041666666666668,3.167463324496876,1,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,17,mlp,192,1536,105.25110626220703,"1421,609,408,503,358","2.610014,0.700927,0.130981,0.129769,0.129477",0.035165118115196195,0.0032552083333333335,10.80272428498827,"127,1,61,42,84","5.151318,1.955844,1.441544,1.267042,1.190606",0.10457232963306151,0.026041666666666668,4.015577457909562,1,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,18,attn,192,1536,39.47133255004883,"1421,609,934,356,1290","3.996761,1.138125,0.139879,0.088507,0.085497",0.1380436835259254,0.0032552083333333335,42.40701957916428,"7,127,9,8,11","0.731946,0.729836,0.588459,0.559511,0.488938",0.07850481841755232,0.026041666666666668,3.0145850272340087,7,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,18,mlp,192,1536,123.6285400390625,"1421,609,1200,553,793","1.722512,0.518862,0.205935,0.181261,0.159418",0.022551335329518692,0.0032552083333333335,6.927770213228142,"127,1,8,42,61","4.986018,2.811525,1.714414,1.693966,1.545543",0.10314339024847817,0.026041666666666668,3.9607061855415617,1,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,19,attn,192,1536,48.90247344970703,"1421,609,580,1200,507","3.250049,1.286055,0.223345,0.140877,0.108791",0.10243074217461069,0.0032552083333333335,31.466723996040404,"125,111,61,126,8","1.402259,1.288044,1.174162,0.894255,0.826957",0.11422073928057981,0.026041666666666668,4.386076388374264,8,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,19,mlp,192,1536,199.0816650390625,"1421,609,1200,1073,113","7.032324,2.387249,0.812087,0.630915,0.409951",0.05662263118248648,0.0032552083333333335,17.394472299259846,"127,1,61,8,42","6.36697,5.194622,3.82317,3.342509,2.552791",0.10689111786173942,0.026041666666666668,4.104618925890794,1,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,20,attn,192,1536,77.63876342773438,"1421,609,520,679,654","12.622861,4.340375,0.163101,0.128819,0.118605",0.22377687969695767,0.0032552083333333335,68.7442574429054,"127,9,7,111,126","3.430632,1.679403,1.58007,1.522833,1.131329",0.12035570161870737,0.026041666666666668,4.621658942158363,7,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,20,mlp,192,1536,211.62637329101562,"1421,609,1200,553,722","4.588785,2.041689,0.316936,0.278862,0.264616",0.03539676307394846,0.0032552083333333335,10.873885616316967,"127,15,8,61,20","7.474284,3.52206,3.168955,3.103676,3.062215",0.09607115499397006,0.026041666666666668,3.6891323517684502,8,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,21,attn,192,1536,56.330318450927734,"1421,609,1200,286,802","1.861086,1.38105,0.572896,0.245936,0.221839",0.07603023501260102,0.0032552083333333335,23.356488195871034,"127,111,112,152,14","0.833431,0.733782,0.725816,0.711749,0.703639",0.06583340556815338,0.026041666666666668,2.52800277381709,14,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,21,mlp,192,1536,338.19000244140625,"1421,609,553,503,807","4.642725,3.195889,0.646467,0.60092,0.441471",0.02817194630209325,0.0032552083333333335,8.654421904003046,"127,10,7,8,6","9.744276,7.44645,7.071023,5.959049,5.533591",0.10572279032035381,0.026041666666666668,4.059755148301586,6,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,22,attn,192,1536,61.2236328125,"1421,609,868,1283,901","1.905166,1.756514,0.195977,0.176453,0.174524",0.06874198257032284,0.0032552083333333335,21.117537045603175,"8,7,126,111,128","1.290996,1.076487,1.057287,0.975845,0.942718",0.08727567241109455,0.026041666666666668,3.3513858205860303,7,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,22,mlp,192,1536,438.280029296875,"609,1421,1200,553,1073","8.086072,5.986086,1.167579,0.792764,0.702184",0.0381826295332819,0.0032552083333333335,11.7297037926242,"7,10,127,6,8","13.973866,13.474382,12.366483,10.387625,10.189667",0.13779323067967547,0.026041666666666668,5.291260058099538,6,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,23,attn,192,1536,89.32414245605469,"609,1421,333,1525,1418","2.518731,2.475199,0.33302,0.331708,0.315555",0.06688239575793904,0.0032552083333333335,20.546271976838874,"126,110,111,109,1","6.606071,6.096261,6.041757,4.079274,2.286",0.28110384327019017,0.026041666666666668,10.794387581575302,1,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,23,mlp,192,1536,543.1322021484375,"609,1421,553,601,503","7.129765,5.238863,1.130044,0.726771,0.71895",0.02751520366283621,0.0032552083333333335,8.452670565223285,"7,10,6,8,34","24.704229,21.097589,16.254574,15.578305,11.860143",0.16477543068756956,0.026041666666666668,6.327376538402671,6,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,24,attn,192,1536,115.34468078613281,"609,1421,1200,46,848","3.345023,3.114208,0.379263,0.340659,0.339874",0.06518745992481509,0.0032552083333333335,20.025587688903194,"111,126,125,110,109","7.875497,6.866921,2.377998,1.869702,1.588747",0.17841191211431748,0.026041666666666668,6.851017425189791,109,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,24,mlp,192,1536,703.8118896484375,"609,1421,1057,891,1285","8.43964,8.15872,0.948472,0.922614,0.91124",0.027536743835492653,0.0032552083333333335,8.459287706263343,"10,34,35,7,6","35.700645,32.143402,23.925926,21.994661,20.697994",0.19104910445993126,0.026041666666666668,7.33628561126136,6,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,25,attn,192,1536,159.22674560546875,"1421,609,641,368,1288","11.163462,10.153673,0.720736,0.563146,0.542859",0.14535168092561593,0.0032552083333333335,44.65203638034921,"127,34,42,125,147","6.049511,3.304404,2.900073,2.69812,2.582339",0.11012249637856293,0.026041666666666668,4.228703860936816,34,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,25,mlp,192,1536,971.7892456054688,"609,1421,553,592,1272","9.799063,9.37276,2.12559,2.063806,1.5925",0.025678117244318243,0.0032552083333333335,7.888317617454564,"34,10,35,6,7","50.539482,42.543125,32.579037,30.528196,28.103685",0.18964352009305482,0.026041666666666668,7.282311171573305,6,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,26,attn,192,1536,124.58789825439453,"1421,609,1157,254,578","8.558789,8.256516,0.384016,0.377869,0.352169",0.1439093024274058,0.0032552083333333335,44.20893770569906,"35,36,111,126,125","16.38789,6.115391,4.690124,4.397448,2.608164",0.27449709843579156,0.026041666666666668,10.540688579934395,35,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,26,mlp,192,1536,3926.213623046875,"408,940,609,520,1421","1938.226196,401.449829,134.585999,65.457001,33.246235",0.6553299384750597,0.0032552083333333335,201.31735709953833,"0,6,35,10,34","2579.436035,65.996399,60.376362,60.007626,49.156258",0.7169687965336653,0.026041666666666668,27.531601786892747,0,True
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,27,attn,192,1536,1368.0654296875,"113,752,609,900,1283","91.419609,71.236214,53.521446,45.466961,33.224773",0.21553719700706475,0.0032552083333333335,66.21302692057029,"126,125,40,191,111","163.860367,103.725021,97.920822,93.962959,92.858932",0.4037293195298162,0.026041666666666668,15.503205869944942,40,False
Qwen2.5-1.5B-Instruct,GPTQ_8bit,Prompt_04,27,mlp,192,1536,11481.1357421875,"1424,503,1421,553,940","957.555664,818.87207,737.394165,578.056274,556.463806",0.31776837055145574,0.0032552083333333335,97.6184434334072,"0,6,8,126,10","7644.333008,202.607605,186.991653,149.03952,139.804077",0.7249087178756117,0.026041666666666668,27.83649476642349,0,True
Qwen2.5-1.5B-Instruct,GPTQ_4bit,Prompt_01,0,attn,305,1536,453.3699645996094,"1421,72,327,458,612","2.388171,2.297389,2.239847,2.05319,1.974692",0.024159712670823768,0.0032552083333333335,7.421863732477061,"0,304,122,208,1","5.032318,4.310501,4.236483,4.176987,3.862776",0.047685259322697786,0.01639344262295082,2.908800818684565,0,True
Qwen2.5-1.5B-Instruct,GPTQ_4bit,Prompt_01,0,mlp,305,1536,1303.7769775390625,"1421,609,1169,1235,735","5.330193,4.276422,3.270749,2.756723,2.716914",0.014075261379549968,0.0032552083333333335,4.32392029579775,"304,122,208,0,210","57.13855,56.854424,56.586277,34.864071,33.27541",0.18309781779780632,0.01639344262295082,11.168966885666185,0,True
Qwen2.5-1.5B-Instruct,GPTQ_4bit,Prompt_01,1,attn,305,1536,314.5619812011719,"1166,1360,1421,609,113","1.961984,1.73,1.431564,1.245707,1.177101",0.023990048403274993,0.0032552083333333335,7.369742869486077,"1,0,2,67,3","9.196445,8.175925,6.82727,3.928237,3.627903",0.10095237557029704,0.01639344262295082,6.15809490978812,0,True
Qwen2.5-1.5B-Instruct,GPTQ_4bit,Prompt_01,1,mlp,305,1536,256563.0625,"408,520,940,609,286","87619.960938,60517.773438,49286.527344,29935.4375,3600.885498",0.9002098411964505,0.0032552083333333335,276.54446321554957,"0,1,118,208,122","254937.5,64.354141,33.804047,33.768463,33.685131",0.9943095739863177,0.01639344262295082,60.65288401316538,0,True
Qwen2.5-1.5B-Instruct,GPTQ_4bit,Prompt_01,2,attn,305,1536,952.4483642578125,"1421,609,865,1360,1424","11.988508,5.016407,4.547216,4.269492,3.300416",0.030575977541433423,0.0032552083333333335,9.392940300728347,"211,210,126,124,59","11.207893,9.422836,8.812132,7.983566,7.026824",0.046672613831771195,0.01639344262295082,2.847029443738043,59,False
Qwen2.5-1.5B-Instruct,GPTQ_4bit,Prompt_01,2,mlp,305,1536,17456.6953125,"408,520,609,940,553","4379.501953,2938.012939,1188.293823,919.022522,185.967026",0.5505508161490689,0.0032552083333333335,169.12921072099394,"0,208,304,122,124","13618.410156,122.743698,117.809914,107.533386,80.654984",0.8046856574102791,0.01639344262295082,49.08582510202702,0,True
